Month,Country,Confirmed,Recovered,Deaths,Date
2021-09,Barbados,191196,0,1715,2021-09-01
2021-09,Belarus,15302106,0,118858,2021-09-01
2021-09,Belgium,36463705,0,764611,2021-09-01
2021-09,Belize,548929,0,11541,2021-09-01
2021-09,Benin,611240,0,4331,2021-09-01
2021-09,Bhutan,77918,0,90,2021-09-01
2021-09,Bolivia,14877769,0,558339,2021-09-01
2021-09,Bosnia and Herzegovina,6727653,0,304882,2021-09-01
2021-09,Botswana,5061795,0,69946,2021-09-01
2021-09,Brazil,633559210,0,17675234,2021-09-01
2021-09,Brunei,142404,0,726,2021-09-01
2021-09,Bulgaria,14345031,0,595258,2021-09-01
2021-09,Burkina Faso,419774,0,5220,2021-09-01
2021-09,Burma,13127175,0,502280,2021-09-01
2021-09,Burundi,433981,0,1140,2021-09-01
2021-09,Cabo Verde,1101939,0,9759,2021-09-01
2021-09,Cambodia,3062547,0,62686,2021-09-01
2021-09,Cameroon,2559342,0,41068,2021-09-01
2021-09,Canada,46997444,0,824854,2021-09-01
2021-09,Central African Republic,339724,0,3000,2021-09-01
2021-09,Chad,150546,0,5220,2021-09-01
2021-09,Chile,49380560,0,1117971,2021-09-01
2021-09,China,3565096,0,145458,2021-09-01
2021-09,Colombia,148051211,0,3771875,2021-09-01
2021-09,Comoros,123082,0,4410,2021-09-01
2021-09,Congo (Brazzaville),414473,0,5578,2021-09-01
2021-09,Congo (Kinshasa),1685143,0,32089,2021-09-01
2021-09,Costa Rica,14994975,0,177372,2021-09-01
2021-09,Cote d'Ivoire,1752147,0,16115,2021-09-01
2021-09,Croatia,11648531,0,254288,2021-09-01
2021-09,Cuba,23157467,0,194918,2021-09-01
2021-09,Cyprus,3545967,0,16156,2021-09-01
2021-09,Czechia,50545691,0,912799,2021-09-01
2021-09,Denmark,10640921,0,78618,2021-09-01
2021-09,Diamond Princess,21360,0,390,2021-09-01
2021-09,Djibouti,361063,0,4773,2021-09-01
2021-09,Dominica,77990,0,264,2021-09-01
2021-09,Dominican Republic,10631489,0,120714,2021-09-01
2021-09,Ecuador,15186087,0,976576,2021-09-01
2021-09,Egypt,8865112,0,508827,2021-09-01
2021-09,El Salvador,2990491,0,92067,2021-09-01
2021-09,Equatorial Guinea,325218,0,4051,2021-09-01
2021-09,Eritrea,200062,0,1205,2021-09-01
2021-09,Estonia,4455142,0,39637,2021-09-01
2021-09,Eswatini,1351429,0,35460,2021-09-01
2021-09,Ethiopia,9843982,0,152099,2021-09-01
2021-09,Fiji,1480193,0,16623,2021-09-01
2021-09,Finland,4061342,0,32533,2021-09-01
2021-09,France,210198716,0,3491869,2021-09-01
2021-09,Gabon,826126,0,5213,2021-09-01
2021-09,Gambia,295434,0,9902,2021-09-01
2021-09,Georgia,17588555,0,249705,2021-09-01
2021-09,Germany,123056375,0,2785127,2021-09-01
2021-09,Ghana,3720117,0,33135,2021-09-01
2021-09,Greece,18708564,0,429209,2021-09-01
2021-09,Grenada,91507,0,1599,2021-09-01
2021-09,Guatemala,15579945,0,385252,2021-09-01
2021-09,Guinea,902759,0,10988,2021-09-01
2021-09,Guinea-Bissau,180530,0,3842,2021-09-01
2021-09,Guyana,861666,0,21063,2021-09-01
2021-09,Haiti,638382,0,17894,2021-09-01
2021-09,Holy See,810,0,0,2021-09-01
2021-09,Honduras,10639320,0,282020,2021-09-01
2021-09,Hungary,24503571,0,903405,2021-09-01
2021-09,Iceland,340516,0,990,2021-09-01
2021-09,India,1000653633,0,13320243,2021-09-01
2021-09,Indonesia,125159430,0,4172942,2021-09-01
2021-09,Iran,160347125,0,3459212,2021-09-01
2021-09,Iraq,58773176,0,648829,2021-09-01
2021-09,Ireland,11122674,0,155083,2021-09-01
2021-09,Israel,35847219,0,223158,2021-09-01
2021-09,Italy,138507478,0,3903526,2021-09-01
2021-09,Jamaica,2317842,0,52125,2021-09-01
2021-09,Japan,49375732,0,508753,2021-09-01
2021-09,Jordan,24319166,0,317285,2021-09-01
2021-09,Kazakhstan,27686358,0,446945,2021-09-01
2021-09,Kenya,7335731,0,148307,2021-09-01
2021-09,Kiribati,60,0,0,2021-09-01
2021-09,"Korea, South",8461948,0,71691,2021-09-01
2021-09,Kosovo,4699481,0,84247,2021-09-01
2021-09,Kuwait,12328118,0,73050,2021-09-01
2021-09,Kyrgyzstan,5321283,0,77299,2021-09-01
2021-09,Laos,559637,0,478,2021-09-01
2021-09,Latvia,4478626,0,79002,2021-09-01
2021-09,Lebanon,18453859,0,246109,2021-09-01
2021-09,Lesotho,431850,0,12090,2021-09-01
2021-09,Liberia,173421,0,7887,2021-09-01
2021-09,Libya,9807705,0,134030,2021-09-01
2021-09,Liechtenstein,105086,0,1740,2021-09-01
2021-09,Lithuania,9396174,0,142610,2021-09-01
2021-09,Luxembourg,2310622,0,25003,2021-09-01
2021-09,MS Zaandam,270,0,60,2021-09-01
2021-09,Madagascar,1286768,0,28728,2021-09-01
2021-09,Malawi,1835665,0,67368,2021-09-01
2021-09,Malaysia,60808599,0,657687,2021-09-01
2021-09,Maldives,2495393,0,6846,2021-09-01
2021-09,Mali,451096,0,16325,2021-09-01
2021-09,Malta,1104365,0,13514,2021-09-01
2021-09,Marshall Islands,120,0,0,2021-09-01
2021-09,Mauritania,1052350,0,22654,2021-09-01
2021-09,Mauritius,412484,0,1576,2021-09-01
2021-09,Mexico,105987673,0,8084319,2021-09-01
2021-09,Micronesia,30,0,0,2021-09-01
2021-09,Moldova,8382196,0,196950,2021-09-01
2021-09,Monaco,98307,0,990,2021-09-01
2021-09,Mongolia,8691935,0,32532,2021-09-01
2021-09,Montenegro,3718440,0,54814,2021-09-01
2021-09,Morocco,27248648,0,409904,2021-09-01
2021-09,Mozambique,4480929,0,56882,2021-09-01
2021-09,Namibia,3793969,0,103493,2021-09-01
2021-09,Nepal,23422810,0,329353,2021-09-01
2021-09,Netherlands,60457357,0,554489,2021-09-01
2021-09,New Zealand,120007,0,808,2021-09-01
2021-09,Nicaragua,387489,0,6054,2021-09-01
2021-09,Niger,178082,0,6005,2021-09-01
2021-09,Nigeria,6004909,0,78586,2021-09-01
2021-09,North Macedonia,5548376,0,190219,2021-09-01
2021-09,Norway,5344459,0,25105,2021-09-01
2021-09,Oman,9095408,0,122609,2021-09-01
2021-09,Pakistan,36401979,0,809054,2021-09-01
2021-09,Palau,108,0,0,2021-09-01
2021-09,Panama,13891228,0,214495,2021-09-01
2021-09,Papua New Guinea,560334,0,6183,2021-09-01
2021-09,Paraguay,13781725,0,482465,2021-09-01
2021-09,Peru,64913077,0,5966248,2021-09-01
2021-09,Philippines,68652788,0,1077433,2021-09-01
2021-09,Poland,86892034,0,2264120,2021-09-01
2021-09,Portugal,31722785,0,536358,2021-09-01
2021-09,Qatar,7049934,0,18115,2021-09-01
2021-09,Romania,34337334,0,1063049,2021-09-01
2021-09,Russia,213257211,0,5761069,2021-09-01
2021-09,Rwanda,2808651,0,35656,2021-09-01
2021-09,Saint Kitts and Nevis,45932,0,237,2021-09-01
2021-09,Saint Lucia,302648,0,4402,2021-09-01
2021-09,Saint Vincent and the Grenadines,82077,0,428,2021-09-01
2021-09,Samoa,90,0,0,2021-09-01
2021-09,San Marino,161797,0,2704,2021-09-01
2021-09,Sao Tome and Principe,89491,0,1276,2021-09-01
2021-09,Saudi Arabia,16376533,0,258857,2021-09-01
2021-09,Senegal,2204613,0,54948,2021-09-01
2021-09,Serbia,25355251,0,230822,2021-09-01
2021-09,Seychelles,622196,0,3198,2021-09-01
2021-09,Sierra Leone,191546,0,3630,2021-09-01
2021-09,Singapore,2310010,0,1929,2021-09-01
2021-09,Slovakia,23676572,0,377169,2021-09-01
2021-09,Slovenia,8398786,0,134754,2021-09-01
2021-09,Solomon Islands,600,0,0,2021-09-01
2021-09,Somalia,563258,0,31453,2021-09-01
2021-09,South Africa,85863338,0,2561800,2021-09-01
2021-09,South Sudan,351900,0,3675,2021-09-01
2021-09,Spain,147560360,0,2567702,2021-09-01
2021-09,Sri Lanka,14713462,0,345590,2021-09-01
2021-09,Sudan,1139647,0,85950,2021-09-01
2021-09,Summer Olympics 2020,25768,0,0,2021-09-01
2021-09,Suriname,1064076,0,23743,2021-09-01
2021-09,Sweden,34241906,0,442653,2021-09-01
2021-09,Switzerland,24451970,0,329614,2021-09-01
2021-09,Syria,914260,0,63428,2021-09-01
2021-09,Taiwan*,483298,0,25177,2021-09-01
2021-09,Tajikistan,523168,0,3750,2021-09-01
2021-09,Tanzania,235810,0,1500,2021-09-01
2021-09,Thailand,42682162,0,439733,2021-09-01
2021-09,Timor-Leste,558050,0,2923,2021-09-01
2021-09,Togo,718115,0,6279,2021-09-01
2021-09,Tonga,0,0,0,2021-09-01
2021-09,Trinidad and Tobago,1434080,0,41800,2021-09-01
2021-09,Tunisia,20726903,0,729030,2021-09-01
2021-09,Turkey,202927342,0,1820363,2021-09-01
2021-09,US,1250236150,0,19984605,2021-09-01
2021-09,Uganda,3654373,0,93060,2021-09-01
2021-09,Ukraine,73292961,0,1746694,2021-09-01
2021-09,United Arab Emirates,21892079,0,62062,2021-09-01
2021-09,United Kingdom,220800873,0,4051516,2021-09-01
2021-09,Uruguay,11613874,0,181314,2021-09-01
2021-09,Uzbekistan,4982610,0,35052,2021-09-01
2021-09,Vanuatu,120,0,30,2021-09-01
2021-09,Venezuela,10532694,0,127366,2021-09-01
2021-09,Vietnam,19319948,0,479788,2021-09-01
2021-09,West Bank and Gaza,11297932,0,116264,2021-09-01
2021-09,Winter Olympics 2022,0,0,0,2021-09-01
2021-09,Yemen,255744,0,48263,2021-09-01
2021-09,Zambia,6241650,0,108956,2021-09-01
2021-09,Zimbabwe,3823536,0,136426,2021-09-01
2021-10,Afghanistan,4827238,0,224427,2021-10-01
2021-10,Albania,5511591,0,87201,2021-10-01
2021-10,Algeria,6358229,0,181913,2021-10-01
2021-10,Andorra,475994,0,4030,2021-10-01
2021-10,Angola,1929362,0,51232,2021-10-01
2021-10,Antarctica,0,0,0,2021-10-01
2021-10,Antigua and Barbuda,118561,0,2912,2021-10-01
2021-10,Argentina,163452993,0,3584551,2021-10-01
2021-10,Armenia,8750263,0,178825,2021-10-01
2021-10,Australia,4411760,0,47533,2021-10-01
2021-10,Austria,24130362,0,346244,2021-10-01
2021-10,Azerbaijan,15599491,0,209845,2021-10-01
2021-10,Bahamas,675732,0,18713,2021-10-01
2021-10,Bahrain,8557002,0,43127,2021-10-01
2021-10,Bangladesh,48497087,0,859838,2021-10-01
2021-10,Barbados,398792,0,3504,2021-10-01
2021-10,Belarus,17669576,0,136016,2021-10-01
2021-10,Belgium,40032128,0,799027,2021-10-01
2021-10,Belize,741030,0,14075,2021-10-01
2021-10,Benin,757616,0,4967,2021-10-01
2021-10,Bhutan,81061,0,93,2021-10-01
2021-10,Bolivia,15703532,0,584000,2021-10-01
2021-10,Bosnia and Herzegovina,7569738,0,344219,2021-10-01
2021-10,Botswana,5666363,0,73992,2021-10-01
2021-10,Brazil,670852456,0,18696666,2021-10-01
2021-10,Brunei,320523,0,2170,2021-10-01
2021-10,Bulgaria,16915796,0,693426,2021-10-01
2021-10,Burkina Faso,453154,0,6301,2021-10-01
2021-10,Burma,15035793,0,567160,2021-10-01
2021-10,Burundi,601385,0,1178,2021-10-01
2021-10,Cabo Verde,1177201,0,10742,2021-10-01
2021-10,Cambodia,3598128,0,80620,2021-10-01
2021-10,Cameroon,3034527,0,48444,2021-10-01
2021-10,Canada,52117767,0,885267,2021-10-01
2021-10,Central African Republic,355117,0,3100,2021-10-01
2021-10,Chad,156918,0,5394,2021-10-01
2021-10,Chile,51806783,0,1166007,2021-10-01
2021-10,China,3734217,0,150319,2021-10-01
2021-10,Colombia,154383574,0,3931205,2021-10-01
2021-10,Comoros,129844,0,4557,2021-10-01
2021-10,Congo (Brazzaville),486646,0,6969,2021-10-01
2021-10,Congo (Kinshasa),1775480,0,33748,2021-10-01
2021-10,Costa Rica,17037685,0,210011,2021-10-01
2021-10,Cote d'Ivoire,1888807,0,20866,2021-10-01
2021-10,Croatia,13340229,0,275792,2021-10-01
2021-10,Cuba,28750628,0,247072,2021-10-01
2021-10,Cyprus,3784961,0,17458,2021-10-01
2021-10,Czechia,53159199,0,947459,2021-10-01
2021-10,Denmark,11533573,0,83269,2021-10-01
2021-10,Diamond Princess,22072,0,403,2021-10-01
2021-10,Djibouti,412260,0,5507,2021-10-01
2021-10,Dominica,130760,0,852,2021-10-01
2021-10,Dominican Republic,11474618,0,126677,2021-10-01
2021-10,Ecuador,15921775,0,1019843,2021-10-01
2021-10,Egypt,9850182,0,556651,2021-10-01
2021-10,El Salvador,3393612,0,107137,2021-10-01
2021-10,Equatorial Guinea,399659,0,4886,2021-10-01
2021-10,Eritrea,209823,0,1356,2021-10-01
2021-10,Estonia,5349132,0,44235,2021-10-01
2021-10,Eswatini,1435302,0,38235,2021-10-01
2021-10,Ethiopia,11085834,0,190208,2021-10-01
2021-10,Fiji,1602666,0,20429,2021-10-01
2021-10,Finland,4682518,0,36669,2021-10-01
2021-10,France,222750994,0,3662346,2021-10-01
2021-10,Gabon,1031175,0,6607,2021-10-01
2021-10,Gambia,308368,0,10506,2021-10-01
2021-10,Georgia,20483438,0,293511,2021-10-01
2021-10,Germany,135782969,0,2932962,2021-10-01
2021-10,Ghana,3997698,0,36095,2021-10-01
2021-10,Greece,21556950,0,476234,2021-10-01
2021-10,Grenada,175952,0,5708,2021-10-01
2021-10,Guatemala,18140535,0,444046,2021-10-01
2021-10,Guinea,947284,0,11897,2021-10-01
2021-10,Guinea-Bissau,189852,0,4311,2021-10-01
2021-10,Guyana,1058300,0,26660,2021-10-01
2021-10,Haiti,711328,0,20057,2021-10-01
2021-10,Holy See,837,0,0,2021-10-01
2021-10,Honduras,11523910,0,312251,2021-10-01
2021-10,Hungary,25969172,0,942673,2021-10-01
2021-10,Iceland,389856,0,1023,2021-10-01
2021-10,India,1055797723,0,14031017,2021-10-01
2021-10,Indonesia,131209718,0,4428625,2021-10-01
2021-10,Iran,178912248,0,3835010,2021-10-01
2021-10,Iraq,63018464,0,704784,2021-10-01
2021-10,Ireland,12868314,0,165110,2021-10-01
2021-10,Israel,40680497,0,247069,2021-10-01
2021-10,Italy,146263219,0,4077480,2021-10-01
2021-10,Jamaica,2695351,0,64315,2021-10-01
2021-10,Japan,53213339,0,559205,2021-10-01
2021-10,Jordan,26094465,0,337031,2021-10-01
2021-10,Kazakhstan,30799424,0,514660,2021-10-01
2021-10,Kenya,7804270,0,161600,2021-10-01
2021-10,Kiribati,62,0,0,2021-10-01
2021-10,"Korea, South",10586338,0,82667,2021-10-01
2021-10,Kosovo,4975007,0,92090,2021-10-01
2021-10,Kuwait,12780113,0,76151,2021-10-01
2021-10,Kyrgyzstan,5574764,0,81657,2021-10-01
2021-10,Laos,982733,0,1222,2021-10-01
2021-10,Latvia,5739036,0,90450,2021-10-01
2021-10,Lebanon,19631449,0,260929,2021-10-01
2021-10,Lesotho,666706,0,20240,2021-10-01
2021-10,Liberia,179956,0,8877,2021-10-01
2021-10,Libya,10831491,0,151188,2021-10-01
2021-10,Liechtenstein,111531,0,1844,2021-10-01
2021-10,Lithuania,11399029,0,167792,2021-10-01
2021-10,Luxembourg,2475951,0,26010,2021-10-01
2021-10,MS Zaandam,279,0,62,2021-10-01
2021-10,Madagascar,1348560,0,29768,2021-10-01
2021-10,Malawi,1912943,0,71056,2021-10-01
2021-10,Malaysia,73657794,0,861612,2021-10-01
2021-10,Maldives,2671076,0,7349,2021-10-01
2021-10,Mali,484350,0,17232,2021-10-01
2021-10,Malta,1160270,0,14238,2021-10-01
2021-10,Marshall Islands,124,0,0,2021-10-01
2021-10,Mauritania,1136251,0,24403,2021-10-01
2021-10,Mauritius,535957,0,4040,2021-10-01
2021-10,Mexico,116125639,0,8795166,2021-10-01
2021-10,Micronesia,31,0,0,2021-10-01
2021-10,Moldova,9795627,0,224408,2021-10-01
2021-10,Monaco,104190,0,1083,2021-10-01
2021-10,Mongolia,15045532,0,47577,2021-10-01
2021-10,Montenegro,4269287,0,62621,2021-10-01
2021-10,Morocco,29174026,0,450064,2021-10-01
2021-10,Mozambique,4683070,0,59662,2021-10-01
2021-10,Namibia,3978452,0,109589,2021-10-01
2021-10,Nepal,24951348,0,349707,2021-10-01
2021-10,Netherlands,64967643,0,579431,2021-10-01
2021-10,New Zealand,160189,0,862,2021-10-01
2021-10,Nicaragua,486108,0,6389,2021-10-01
2021-10,Niger,191313,0,6380,2021-10-01
2021-10,Nigeria,6478352,0,86970,2021-10-01
2021-10,North Macedonia,6103647,0,214485,2021-10-01
2021-10,Norway,6108770,0,27347,2021-10-01
2021-10,Oman,9425031,0,127238,2021-10-01
2021-10,Pakistan,39153129,0,874887,2021-10-01
2021-10,Palau,209,0,0,2021-10-01
2021-10,Panama,14572468,0,225774,2021-10-01
2021-10,Papua New Guinea,766338,0,8913,2021-10-01
2021-10,Paraguay,14273658,0,502769,2021-10-01
2021-10,Peru,67862744,0,6194823,2021-10-01
2021-10,Philippines,83671429,0,1257748,2021-10-01
2021-10,Poland,91361038,0,2361067,2021-10-01
2021-10,Portugal,33465710,0,560451,2021-10-01
2021-10,Qatar,7375473,0,18839,2021-10-01
2021-10,Romania,44801532,0,1296342,2021-10-01
2021-10,Russia,243702611,0,6778554,2021-10-01
2021-10,Rwanda,3066525,0,40598,2021-10-01
2021-10,Saint Kitts and Nevis,75868,0,598,2021-10-01
2021-10,Saint Lucia,376539,0,7203,2021-10-01
2021-10,Saint Vincent and the Grenadines,135514,0,1460,2021-10-01
2021-10,Samoa,93,0,0,2021-10-01
2021-10,San Marino,170002,0,2828,2021-10-01
2021-10,Sao Tome and Principe,113090,0,1718,2021-10-01
2021-10,Saudi Arabia,16984009,0,271492,2021-10-01
2021-10,Senegal,2289606,0,57980,2021-10-01
2021-10,Serbia,32408104,0,281340,2021-10-01
2021-10,Seychelles,678707,0,3641,2021-10-01
2021-10,Sierra Leone,198286,0,3751,2021-10-01
2021-10,Singapore,4539733,0,7226,2021-10-01
2021-10,Slovakia,26061417,0,397437,2021-10-01
2021-10,Slovenia,9612742,0,143964,2021-10-01
2021-10,Solomon Islands,620,0,0,2021-10-01
2021-10,Somalia,658312,0,36397,2021-10-01
2021-10,South Africa,90361273,0,2744594,2021-10-01
2021-10,South Sudan,378093,0,4066,2021-10-01
2021-10,Spain,154564729,0,2695412,2021-10-01
2021-10,Sri Lanka,16441709,0,416320,2021-10-01
2021-10,Sudan,1223509,0,93194,2021-10-01
2021-10,Summer Olympics 2020,26815,0,0,2021-10-01
2021-10,Suriname,1424660,0,31130,2021-10-01
2021-10,Sweden,36023728,0,463370,2021-10-01
2021-10,Switzerland,26537685,0,345883,2021-10-01
2021-10,Syria,1205881,0,74672,2021-10-01
2021-10,Taiwan*,506113,0,26215,2021-10-01
2021-10,Tajikistan,542024,0,3875,2021-10-01
2021-10,Tanzania,806525,0,22424,2021-10-01
2021-10,Thailand,54840401,0,561695,2021-10-01
2021-10,Timor-Leste,610711,0,3709,2021-10-01
2021-10,Togo,801108,0,7374,2021-10-01
2021-10,Tonga,3,0,0,2021-10-01
2021-10,Trinidad and Tobago,1672024,0,49308,2021-10-01
2021-10,Tunisia,22025150,0,777472,2021-10-01
2021-10,Turkey,236218663,0,2090756,2021-10-01
2021-10,US,1392847379,0,22383498,2021-10-01
2021-10,Uganda,3876243,0,98718,2021-10-01
2021-10,Ukraine,85671005,0,2015679,2021-10-01
2021-10,United Arab Emirates,22889344,0,65702,2021-10-01
2021-10,United Kingdom,262406318,0,4307881,2021-10-01
2021-10,Uruguay,12122759,0,188079,2021-10-01
2021-10,Uzbekistan,5593156,0,39787,2021-10-01
2021-10,Vanuatu,134,0,31,2021-10-01
2021-10,Venezuela,12088683,0,145522,2021-10-01
2021-10,Vietnam,26660523,0,650589,2021-10-01
2021-10,West Bank and Gaza,13678267,0,139571,2021-10-01
2021-10,Winter Olympics 2022,0,0,0,2021-10-01
2021-10,Yemen,294286,0,55978,2021-10-01
2021-10,Zambia,6493305,0,113335,2021-10-01
2021-10,Zimbabwe,4096547,0,144217,2021-10-01
2021-11,Afghanistan,4701215,0,218866,2021-11-01
2021-11,Albania,5801493,0,90259,2021-11-01
2021-11,Algeria,6249508,0,179783,2021-11-01
2021-11,Andorra,481140,0,3907,2021-11-01
2021-11,Angola,1946699,0,51781,2021-11-01
2021-11,Antarctica,0,0,0,2021-11-01
2021-11,Antigua and Barbuda,123417,0,3271,2021-11-01
2021-11,Argentina,159264713,0,3488482,2021-11-01
2021-11,Armenia,9833856,0,211075,2021-11-01
2021-11,Australia,5776480,0,57020,2021-11-01
2021-11,Austria,29624544,0,355056,2021-11-01
2021-11,Azerbaijan,16873584,0,224561,2021-11-01
2021-11,Bahamas,678050,0,19926,2021-11-01
2021-11,Bahrain,8317985,0,41801,2021-11-01
2021-11,Bangladesh,47188180,0,837856,2021-11-01
2021-11,Barbados,666634,0,5889,2021-11-01
2021-11,Belarus,18886439,0,146036,2021-11-01
2021-11,Belgium,46113229,0,793400,2021-11-01
2021-11,Belize,870268,0,16216,2021-11-01
2021-11,Benin,744816,0,4830,2021-11-01
2021-11,Bhutan,78845,0,90,2021-11-01
2021-11,Bolivia,15752610,0,571020,2021-11-01
2021-11,Bosnia and Herzegovina,7954647,0,362354,2021-11-01
2021-11,Botswana,5796975,0,72380,2021-11-01
2021-11,Brazil,659056710,0,18350924,2021-11-01
2021-11,Brunei,427414,0,2839,2021-11-01
2021-11,Bulgaria,19750211,0,794753,2021-11-01
2021-11,Burkina Faso,461090,0,7430,2021-11-01
2021-11,Burma,15400013,0,568072,2021-11-01
2021-11,Burundi,607769,0,1140,2021-11-01
2021-11,Cabo Verde,1148987,0,10485,2021-11-01
2021-11,Cambodia,3585992,0,86150,2021-11-01
2021-11,Cameroon,3169181,0,52794,2021-11-01
2021-11,Canada,52773531,0,884129,2021-11-01
2021-11,Central African Republic,349359,0,3019,2021-11-01
2021-11,Chad,153208,0,5250,2021-11-01
2021-11,Chile,51881368,0,1140689,2021-11-01
2021-11,China,3681665,0,145470,2021-11-01
2021-11,Colombia,151062885,0,3836490,2021-11-01
2021-11,Comoros,131824,0,4460,2021-11-01
2021-11,Congo (Brazzaville),551629,0,9655,2021-11-01
2021-11,Congo (Kinshasa),1734692,0,33029,2021-11-01
2021-11,Costa Rica,16932298,0,216347,2021-11-01
2021-11,Cote d'Ivoire,1845815,0,21030,2021-11-01
2021-11,Croatia,16261639,0,300130,2021-11-01
2021-11,Cuba,28759732,0,248409,2021-11-01
2021-11,Cyprus,3853409,0,17552,2021-11-01
2021-11,Czechia,57899447,0,951756,2021-11-01
2021-11,Denmark,13094511,0,83807,2021-11-01
2021-11,Diamond Princess,21360,0,390,2021-11-01
2021-11,Djibouti,404901,0,5562,2021-11-01
2021-11,Dominica,161579,0,1036,2021-11-01
2021-11,Dominican Republic,11894089,0,125185,2021-11-01
2021-11,Ecuador,15671432,0,992660,2021-11-01
2021-11,Egypt,10358211,0,587752,2021-11-01
2021-11,El Salvador,3514812,0,111682,2021-11-01
2021-11,Equatorial Guinea,404797,0,5081,2021-11-01
2021-11,Eritrea,212733,0,1548,2021-11-01
2021-11,Estonia,6358744,0,50539,2021-11-01
2021-11,Eswatini,1394616,0,37373,2021-11-01
2021-11,Ethiopia,11067787,0,198763,2021-11-01
2021-11,Fiji,1571501,0,20584,2021-11-01
2021-11,Finland,5185980,0,40843,2021-11-01
2021-11,France,223586492,0,3578087,2021-11-01
2021-11,Gabon,1101317,0,7958,2021-11-01
2021-11,Gambia,299453,0,10239,2021-11-01
2021-11,Georgia,23631879,0,332119,2021-11-01
2021-11,Germany,154041585,0,2945464,2021-11-01
2021-11,Ghana,3919673,0,36033,2021-11-01
2021-11,Greece,25312736,0,508570,2021-11-01
2021-11,Grenada,176051,0,5986,2021-11-01
2021-11,Guatemala,18315374,0,469875,2021-11-01
2021-11,Guinea,921555,0,11596,2021-11-01
2021-11,Guinea-Bissau,189783,0,4337,2021-11-01
2021-11,Guyana,1105302,0,28826,2021-11-01
2021-11,Haiti,737128,0,21194,2021-11-01
2021-11,Holy See,810,0,0,2021-11-01
2021-11,Honduras,11310359,0,310611,2021-11-01
2021-11,Hungary,29142818,0,971527,2021-11-01
2021-11,Iceland,473329,0,1026,2021-11-01
2021-11,India,1033703398,0,13923571,2021-11-01
2021-11,Indonesia,127536426,0,4309773,2021-11-01
2021-11,Iran,181216604,0,3848345,2021-11-01
2021-11,Iraq,62098113,0,706034,2021-11-01
2021-11,Ireland,15185143,0,167105,2021-11-01
2021-11,Israel,40127444,0,244472,2021-11-01
2021-11,Italy,146467420,0,3987145,2021-11-01
2021-11,Jamaica,2707931,0,69744,2021-11-01
2021-11,Japan,51746666,0,549774,2021-11-01
2021-11,Jordan,27042001,0,338430,2021-11-01
2021-11,Kazakhstan,31192323,0,525410,2021-11-01
2021-11,Kenya,7629795,0,159516,2021-11-01
2021-11,Kiribati,60,0,0,2021-11-01
2021-11,"Korea, South",12153895,0,95864,2021-11-01
2021-11,Kosovo,4828539,0,89406,2021-11-01
2021-11,Kuwait,12390816,0,73895,2021-11-01
2021-11,Kyrgyzstan,5472567,0,81263,2021-11-01
2021-11,Laos,1693579,0,3344,2021-11-01
2021-11,Latvia,7202688,0,113243,2021-11-01
2021-11,Lebanon,19638154,0,258185,2021-11-01
2021-11,Lesotho,651203,0,19813,2021-11-01
2021-11,Liberia,174541,0,8610,2021-11-01
2021-11,Libya,10961163,0,159205,2021-11-01
2021-11,Liechtenstein,121093,0,1830,2021-11-01
2021-11,Lithuania,13310642,0,190587,2021-11-01
2021-11,Luxembourg,2554104,0,25731,2021-11-01
2021-11,MS Zaandam,270,0,60,2021-11-01
2021-11,Madagascar,1313510,0,28943,2021-11-01
2021-11,Malawi,1855421,0,69088,2021-11-01
2021-11,Malaysia,76648435,0,891978,2021-11-01
2021-11,Maldives,2698123,0,7403,2021-11-01
2021-11,Mali,502106,0,17612,2021-11-01
2021-11,Malta,1151917,0,13902,2021-11-01
2021-11,Marshall Islands,120,0,0,2021-11-01
2021-11,Mauritania,1148477,0,24362,2021-11-01
2021-11,Mauritius,1273581,0,9452,2021-11-01
2021-11,Mexico,115423235,0,8738796,2021-11-01
2021-11,Micronesia,30,0,0,2021-11-01
2021-11,Moldova,10600649,0,255958,2021-11-01
2021-11,Monaco,105962,0,1080,2021-11-01
2021-11,Mongolia,19136343,0,56746,2021-11-01
2021-11,Montenegro,4563586,0,66321,2021-11-01
2021-11,Morocco,28449179,0,442222,2021-11-01
2021-11,Mozambique,4543097,0,58081,2021-11-01
2021-11,Namibia,3871868,0,106968,2021-11-01
2021-11,Nepal,24521548,0,344355,2021-11-01
2021-11,Netherlands,72334892,0,578359,2021-11-01
2021-11,New Zealand,275613,0,1077,2021-11-01
2021-11,Nicaragua,507755,0,6310,2021-11-01
2021-11,Niger,201043,0,7048,2021-11-01
2021-11,Nigeria,6396417,0,88441,2021-11-01
2021-11,North Macedonia,6289621,0,220674,2021-11-01
2021-11,Norway,7025480,0,29248,2021-11-01
2021-11,Oman,9132995,0,123381,2021-11-01
2021-11,Pakistan,38404470,0,858471,2021-11-01
2021-11,Palau,240,0,0,2021-11-01
2021-11,Panama,14249936,0,220300,2021-11-01
2021-11,Papua New Guinea,991611,0,13764,2021-11-01
2021-11,Paraguay,13857719,0,489633,2021-11-01
2021-11,Peru,66527031,0,6020950,2021-11-01
2021-11,Philippines,84477762,0,1378039,2021-11-01
2021-11,Poland,97603827,0,2391227,2021-11-01
2021-11,Portugal,33407248,0,548484,2021-11-01
2021-11,Qatar,7240170,0,18330,2021-11-01
2021-11,Romania,52125668,0,1594760,2021-11-01
2021-11,Russia,268848465,0,7574740,2021-11-01
